Local authority,Count date,Area code,Members
Barnet,2022-04-05,E01002514,x
Barnet,2022-04-05,E01002515,x
Barnet,2022-04-05,E01002521,x
Barnet,2022-04-05,E01002527,x
Barnet,2022-04-05,E01002529,x
Barnet,2022-04-05,E01002530,x
Barnet,2022-04-05,E01002535,x
Barnet,2022-04-05,E01002541,x
Barnet,2022-04-05,E01002542,x
Barnet,2022-04-05,E01002544,x
Barnet,2022-04-05,E01002546,x
Barnet,2022-04-05,E01002547,x
Barnet,2022-04-05,E01002548,x
Barnet,2022-04-05,E01002552,x
Barnet,2022-04-05,E01002564,x
Barnet,2022-04-05,E01002565,x
Barnet,2022-04-05,E01002568,x
Barnet,2022-04-05,E01002569,x
Barnet,2022-04-05,E01002573,x
Barnet,2022-04-05,E01002575,x
Barnet,2022-04-05,E01002576,x
Barnet,2022-04-05,E01002577,x
Barnet,2022-04-05,E01002580,x
Barnet,2022-04-05,E01002581,x
Barnet,2022-04-05,E01002584,x
Barnet,2022-04-05,E01002586,x
Barnet,2022-04-05,E01002588,x
Barnet,2022-04-05,E01002589,x
Barnet,2022-04-05,E01002590,x
Barnet,2022-04-05,E01002592,x
Barnet,2022-04-05,E01002593,x
Barnet,2022-04-05,E01002604,x
Barnet,2022-04-05,E01002606,x
Barnet,2022-04-05,E01002607,x
Barnet,2022-04-05,E01002608,x
Barnet,2022-04-05,E01002610,x
Barnet,2022-04-05,E01002611,x
Barnet,2022-04-05,E01002615,x
Barnet,2022-04-05,E01002620,x
Barnet,2022-04-05,E01002625,x
Barnet,2022-04-05,E01002627,x
Barnet,2022-04-05,E01002629,x
Barnet,2022-04-05,E01002630,x
Barnet,2022-04-05,E01002631,x
Barnet,2022-04-05,E01002636,x
Barnet,2022-04-05,E01002639,x
Barnet,2022-04-05,E01002643,x
Barnet,2022-04-05,E01002648,x
Barnet,2022-04-05,E01002653,x
Barnet,2022-04-05,E01002661,x
Barnet,2022-04-05,E01002664,x
Barnet,2022-04-05,E01002670,x
Barnet,2022-04-05,E01002674,x
Barnet,2022-04-05,E01002676,x
Barnet,2022-04-05,E01002679,x
Barnet,2022-04-05,E01002682,x
Barnet,2022-04-05,E01002683,x
Barnet,2022-04-05,E01002684,x
Barnet,2022-04-05,E01002691,x
Barnet,2022-04-05,E01002693,x
Barnet,2022-04-05,E01002694,x
Barnet,2022-04-05,E01002695,x
Barnet,2022-04-05,E01002696,x
Barnet,2022-04-05,E01002697,x
Barnet,2022-04-05,E01002703,x
Barnet,2022-04-05,E01002704,x
Barnet,2022-04-05,E01002706,x
Barnet,2022-04-05,E01002707,x
Barnet,2022-04-05,E01002708,5
Barnet,2022-04-05,E01002709,x
Barnet,2022-04-05,E01002710,x
Barnet,2022-04-05,E01002711,x
Barnet,2022-04-05,E01002712,x
Barnet,2022-04-05,E01002714,x
Barnet,2022-04-05,E01002715,x
Barnet,2022-04-05,E01002716,x
Barnet,2022-04-05,E01002717,x
Barnet,2022-04-05,E01002718,x
Barnet,2022-04-05,E01002719,x
Barnet,2022-04-05,E01002722,x
Barnet,2022-04-05,E01002724,x
Barnet,2022-04-05,E01002725,x
Barnet,2022-04-05,E01002726,x
Barnet,2022-04-05,E01002727,x
Barnet,2022-04-05,E01002729,x
Barnet,2022-04-05,E01002730,x
Barnet,2022-04-05,E01002731,x
Barnet,2022-04-05,E01002732,5
Barnet,2022-04-05,E01002733,x
Barnet,2022-04-05,E01002734,x
Barnet,2022-04-05,E01002735,x
Barnet,2022-04-05,E01002736,x
Barnet,2022-04-05,E01002737,x
Barnet,2022-04-05,E01002739,x
Barnet,2022-04-05,E01002740,x
Barnet,2022-04-05,E01002741,x
Barnet,2022-04-05,E01002742,x
Barnet,2022-04-05,E01002743,x
Barnet,2022-04-05,E01002744,x
Barnet,2022-04-05,E01002745,x
Barnet,2022-04-05,E01002747,x
Barnet,2022-04-05,E01002748,x
Barnet,2022-04-05,E01002749,x
Barnet,2022-04-05,E01002751,x
Barnet,2022-04-05,E01002753,x
Barnet,2022-04-05,E01002754,x
Barnet,2022-04-05,E01002755,x
Barnet,2022-04-05,E01002756,5
Barnet,2022-04-05,E01002757,x
Barnet,2022-04-05,E01002758,x
Barnet,2022-04-05,E01002759,x
Barnet,2022-04-05,E01002760,x
Barnet,2022-04-05,E01002762,x
Barnet,2022-04-05,E01002763,x
Barnet,2022-04-05,E01002765,8
Barnet,2022-04-05,E01002766,x
Barnet,2022-04-05,E01002767,x
Barnet,2022-04-05,E01002768,x
Barnet,2022-04-05,E01002769,7
Barnet,2022-04-05,E01002770,9
Barnet,2022-04-05,E01002771,x
Barnet,2022-04-05,E01002772,5
Barnet,2022-04-05,E01002773,x
Barnet,2022-04-05,E01002774,6
Barnet,2022-04-05,E01002775,x
Barnet,2022-04-05,E01002777,x
Barnet,2022-04-05,E01002779,x
Barnet,2022-04-05,E01002780,x
Barnet,2022-04-05,E01002782,x
Barnet,2022-04-05,E01002783,x
Barnet,2022-04-05,E01002784,x
Barnet,2022-04-05,E01002786,x
Barnet,2022-04-05,E01002787,5
Barnet,2022-04-05,E01002788,5
Barnet,2022-04-05,E01002789,5
Barnet,2022-04-05,E01002791,x
Barnet,2022-04-05,E01002792,x
Barnet,2022-04-05,E01002793,x
Barnet,2022-04-05,E01002794,19
Barnet,2022-04-05,E01002795,x
Barnet,2022-04-05,E01002798,x
Barnet,2022-04-05,E01002799,x
Barnet,2022-04-05,E01002800,x
Barnet,2022-04-05,E01002803,x
Barnet,2022-04-05,E01002804,5
Barnet,2022-04-05,E01002805,x
Barnet,2022-04-05,E01002806,5
Barnet,2022-04-05,E01002807,x
Barnet,2022-04-05,E01002808,7
Barnet,2022-04-05,E01002809,6
Barnet,2022-04-05,E01002810,6
Barnet,2022-04-05,E01002811,5
Barnet,2022-04-05,E01002814,x
Barnet,2022-04-05,E01002817,x
Barnet,2022-04-05,E01002818,x
Barnet,2022-04-05,E01002819,x
Barnet,2022-04-05,E01002820,x
Barnet,2022-04-05,E01002825,x
Barnet,2022-04-05,E01002827,x
Barnet,2022-04-05,E01002829,x
Barnet,2022-04-05,E01002830,x
Barnet,2022-04-05,E01002831,x
Barnet,2022-04-05,E01002833,x
Barnet,2022-04-05,E01002834,x
Barnet,2022-04-05,E01002835,x
Barnet,2022-04-05,E01002839,x
Barnet,2022-04-05,E01002845,x
Barnet,2022-04-05,E01002849,x
Barnet,2022-04-05,E01002850,x
Barnet,2022-04-05,E01002851,x
Barnet,2022-04-05,E01002852,6
Barnet,2022-04-05,E01002853,x
Barnet,2022-04-05,E01002855,x
Barnet,2022-04-05,E01002856,x
Barnet,2022-04-05,E01002857,x
Barnet,2022-04-05,E01002858,x
Barnet,2022-04-05,E01002862,x
Barnet,2022-04-05,E01002864,x
Barnet,2022-04-05,E01002866,x
Barnet,2022-04-05,E01002869,x
Barnet,2022-04-05,E01002870,x
Barnet,2022-04-05,E01002872,x
Barnet,2022-04-05,E01002876,x
Barnet,2022-04-05,E01002879,x
Barnet,2022-04-05,E01002880,x
Barnet,2022-04-05,E01002882,x
Barnet,2022-04-05,E01002888,x
Barnet,2022-04-05,E01002889,x
Barnet,2022-04-05,E01002892,x
Barnet,2022-04-05,E01002898,x
Barnet,2022-04-05,E01002899,x
Barnet,2022-04-05,E01002904,5
Barnet,2022-04-05,E01002906,x
Barnet,2022-04-05,E01002907,x
Barnet,2022-04-05,E01002908,5
Barnet,2022-04-05,E01002909,x
Barnet,2022-04-05,E01002910,x
Barnet,2022-04-05,E01002921,x
Barnet,2022-04-05,E01002931,x
Barnet,2022-04-05,E01002935,x
Barnet,2022-04-05,E01002942,x
Barnet,2022-04-05,E01002943,x
Barnet,2022-04-05,E01002945,x
Barnet,2022-04-05,E01002947,x
Barnet,2022-04-05,E01002948,x
Barnet,2022-04-05,E01002955,x
Barnet,2022-04-05,E01002962,x
Barnet,2022-04-05,E01002964,x
Barnet,2022-04-05,E01002965,x
Barnet,2022-04-05,E01002971,x
Barnet,2022-04-05,E01002972,x
Barnet,2022-04-05,E01002974,x
Barnet,2022-04-05,E01002982,x
Barnet,2022-04-05,E01002987,x
Barnet,2022-04-05,E01002991,x
Barnet,2022-04-05,E01002999,x
Barnet,2022-04-05,E01003001,x
Barnet,2022-04-05,E01003013,x
Barnet,2022-04-05,E01003014,x
Barnet,2022-04-05,E01003017,x
Barnet,2022-04-05,E01003025,x
Barnet,2022-04-05,E01003026,x
Barnet,2022-04-05,E01003028,x
Barnet,2022-04-05,E01003046,x
Barnet,2022-04-05,E01003047,x
Barnet,2022-04-05,E01003052,x
Barnet,2022-04-05,E01003057,x
Barnet,2022-04-05,E01003058,x
Barnet,2022-04-05,E01003059,x
Barnet,2022-04-05,E01003060,x
Barnet,2022-04-05,E01003064,x
Barnet,2022-04-05,E01003070,x
Barnet,2022-04-05,E01003071,x
Barnet,2022-04-05,E01003073,x
Barnet,2022-04-05,E01003074,x
Barnet,2022-04-05,E01003076,x
Barnet,2022-04-05,E01003078,x
Barnet,2022-04-05,E01003092,x
Barnet,2022-04-05,E01003096,x
Barnet,2022-04-05,E01003100,x
Barnet,2022-04-05,E01003101,x
Barnet,2022-04-05,E01003102,x
Barnet,2022-04-05,E01003105,x
Barnet,2022-04-05,E01003107,x
Barnet,2022-04-05,E01003110,x
Barnet,2022-04-05,E01003115,x
Barnet,2022-04-05,E01003116,x
Barnet,2022-04-05,E01003118,x
Barnet,2022-04-05,E01003119,x
Barnet,2022-04-05,E01003120,x
Barnet,2022-04-05,E01003121,x
Barnet,2022-04-05,E01003122,x
Barnet,2022-04-05,E01003124,x
Barnet,2022-04-05,E01003126,x
Barnet,2022-04-05,E01003139,x
Barnet,2022-04-05,E01003141,x
Barnet,2022-04-05,E01003142,x
Barnet,2022-04-05,E01003143,x
Barnet,2022-04-05,E01003148,x
Barnet,2022-04-05,E01003149,x
Barnet,2022-04-05,E01003152,x
Barnet,2022-04-05,E01003154,x
Barnet,2022-04-05,E01003160,x
Barnet,2022-04-05,E01003163,x
Barnet,2022-04-05,E01003164,x
Barnet,2022-04-05,E01003165,x
Barnet,2022-04-05,E01003166,x
Barnet,2022-04-05,E01003167,x
Barnet,2022-04-05,E01003168,x
Barnet,2022-04-05,E01003170,x
Barnet,2022-04-05,E01003176,x
Barnet,2022-04-05,E01003179,x
Barnet,2022-04-05,E01003180,x
Barnet,2022-04-05,E01003181,x
Barnet,2022-04-05,E01003186,x
Barnet,2022-04-05,E01003187,x
Barnet,2022-04-05,E01003188,x
Barnet,2022-04-05,E01003189,x
Barnet,2022-04-05,E01003191,x
Barnet,2022-04-05,E01003192,x
Barnet,2022-04-05,E01003200,x
Barnet,2022-04-05,E01003203,x
Barnet,2022-04-05,E01003204,x
Barnet,2022-04-05,E01003206,x
Barnet,2022-04-05,E01003209,x
Barnet,2022-04-05,E01003212,x
Barnet,2022-04-05,E01003214,x
Barnet,2022-04-05,E01003217,x
Barnet,2022-04-05,E01003218,x
Barnet,2022-04-05,E01003220,x
Barnet,2022-04-05,E01003225,x
Barnet,2022-04-05,E01003230,x
Barnet,2022-04-05,E01003237,x
Barnet,2022-04-05,E01003245,x
Barnet,2022-04-05,E01003247,x
Barnet,2022-04-05,E01003248,x
Barnet,2022-04-05,E01003249,x
Barnet,2022-04-05,E01003250,x
Barnet,2022-04-05,E01003251,x
Barnet,2022-04-05,E01003253,x
Barnet,2022-04-05,E01003254,x
Barnet,2022-04-05,E01003257,x
Barnet,2022-04-05,E01003258,x
Barnet,2022-04-05,E01003261,x
Barnet,2022-04-05,E01003267,x
Barnet,2022-04-05,E01003270,x
Barnet,2022-04-05,E01003272,x
Barnet,2022-04-05,E01003278,x
Barnet,2022-04-05,E01003282,x
Barnet,2022-04-05,E01003283,x
Barnet,2022-04-05,E01003288,x
Barnet,2022-04-05,E01003290,x
Barnet,2022-04-05,E01003291,x
Barnet,2022-04-05,E01003292,x
Barnet,2022-04-05,E01003297,x
Barnet,2022-04-05,E01003299,x
Barnet,2022-04-05,E01003300,x
Barnet,2022-04-05,E01003302,x
Barnet,2022-04-05,E01003304,x
Barnet,2022-04-05,E01003307,x
Barnet,2022-04-05,E01003313,x
Barnet,2022-04-05,E01003315,x
Barnet,2022-04-05,E01003317,x
Barnet,2022-04-05,E01003319,x
Barnet,2022-04-05,E01003320,x
Barnet,2022-04-05,E01003324,x
Barnet,2022-04-05,E01003328,x
Barnet,2022-04-05,E01003329,x
Barnet,2022-04-05,E01003330,x
Barnet,2022-04-05,E01003336,x
Barnet,2022-04-05,E01003339,x
Barnet,2022-04-05,E01003342,x
Barnet,2022-04-05,E01003343,x
Barnet,2022-04-05,E01003345,x
Barnet,2022-04-05,E01003350,x
Barnet,2022-04-05,E01003357,x
Barnet,2022-04-05,E01003363,x
Barnet,2022-04-05,E01003371,x
Barnet,2022-04-05,E01003374,x
Barnet,2022-04-05,E01003378,x
Barnet,2022-04-05,E01003387,x
Barnet,2022-04-05,E01003393,x
Barnet,2022-04-05,E01003398,x
Barnet,2022-04-05,E01003401,x
Barnet,2022-04-05,E01003405,x
Barnet,2022-04-05,E01003415,x
Barnet,2022-04-05,E01003419,x
Barnet,2022-04-05,E01003430,x
Barnet,2022-04-05,E01003431,x
Barnet,2022-04-05,E01003437,x
Barnet,2022-04-05,E01003445,x
Barnet,2022-04-05,E01003449,x
Barnet,2022-04-05,E01003454,x
Barnet,2022-04-05,E01003455,x
Barnet,2022-04-05,E01003473,x
Barnet,2022-04-05,E01003475,x
Barnet,2022-04-05,E01003479,x
Barnet,2022-04-05,E01003480,x
Barnet,2022-04-05,E01003481,x
Barnet,2022-04-05,E01003482,x
Barnet,2022-04-05,E01003484,x
Barnet,2022-04-05,E01003488,x
Barnet,2022-04-05,E01003489,x
Barnet,2022-04-05,E01003490,x
Barnet,2022-04-05,E01003491,x
Barnet,2022-04-05,E01003495,x
Barnet,2022-04-05,E01003496,x
Barnet,2022-04-05,E01003497,x
Barnet,2022-04-05,E01003498,x
Barnet,2022-04-05,E01003499,x
Barnet,2022-04-05,E01003503,x
Barnet,2022-04-05,E01003508,x
Barnet,2022-04-05,E01003509,x
Barnet,2022-04-05,E01003512,x
Barnet,2022-04-05,E01003513,13
Barnet,2022-04-05,E01003517,x
Barnet,2022-04-05,E01003521,x
Barnet,2022-04-05,E01003525,x
Barnet,2022-04-05,E01003526,x
Barnet,2022-04-05,E01003530,x
Barnet,2022-04-05,E01003531,x
Barnet,2022-04-05,E01003533,x
Barnet,2022-04-05,E01003535,x
Barnet,2022-04-05,E01003536,x
Barnet,2022-04-05,E01003537,x
Barnet,2022-04-05,E01003539,x
Barnet,2022-04-05,E01003542,x
Barnet,2022-04-05,E01003543,x
Barnet,2022-04-05,E01003548,x
Barnet,2022-04-05,E01003549,x
Barnet,2022-04-05,E01003551,x
Barnet,2022-04-05,E01003553,x
Barnet,2022-04-05,E01003555,x
Barnet,2022-04-05,E01003559,x
Barnet,2022-04-05,E01003560,x
Barnet,2022-04-05,E01003563,x
Barnet,2022-04-05,E01003566,x
Barnet,2022-04-05,E01003567,x
Barnet,2022-04-05,E01003569,x
Barnet,2022-04-05,E01003571,x
Barnet,2022-04-05,E01003574,x
Barnet,2022-04-05,E01003576,x
Barnet,2022-04-05,E01003577,x
Barnet,2022-04-05,E01003580,x
Barnet,2022-04-05,E01003584,x
Barnet,2022-04-05,E01003586,x
Barnet,2022-04-05,E01003591,x
Barnet,2022-04-05,E01003593,x
Barnet,2022-04-05,E01003594,x
Barnet,2022-04-05,E01003598,x
Barnet,2022-04-05,E01003599,x
Barnet,2022-04-05,E01003601,x
Barnet,2022-04-05,E01003603,x
Barnet,2022-04-05,E01003605,x
Barnet,2022-04-05,E01003608,x
Barnet,2022-04-05,E01003609,x
Barnet,2022-04-05,E01003617,x
Barnet,2022-04-05,E01003618,x
Barnet,2022-04-05,E01003621,x
Barnet,2022-04-05,E01003624,x
Barnet,2022-04-05,E01003626,x
Barnet,2022-04-05,E01003627,x
Barnet,2022-04-05,E01003630,x
Barnet,2022-04-05,E01003631,x
Barnet,2022-04-05,E01003632,x
Barnet,2022-04-05,E01003635,x
Barnet,2022-04-05,E01003636,x
Barnet,2022-04-05,E01003638,x
Barnet,2022-04-05,E01003639,x
Barnet,2022-04-05,E01003640,x
Barnet,2022-04-05,E01003642,x
Barnet,2022-04-05,E01003643,x
Barnet,2022-04-05,E01003645,x
Barnet,2022-04-05,E01003646,x
Barnet,2022-04-05,E01003650,x
Barnet,2022-04-05,E01003651,x
Barnet,2022-04-05,E01003656,x
Barnet,2022-04-05,E01003657,x
Barnet,2022-04-05,E01003658,x
Barnet,2022-04-05,E01003659,x
Barnet,2022-04-05,E01003663,x
Barnet,2022-04-05,E01003666,x
Barnet,2022-04-05,E01003668,x
Barnet,2022-04-05,E01003669,x
Barnet,2022-04-05,E01003672,x
Barnet,2022-04-05,E01003675,x
Barnet,2022-04-05,E01003676,x
Barnet,2022-04-05,E01003677,x
Barnet,2022-04-05,E01003679,x
Barnet,2022-04-05,E01003680,x
Barnet,2022-04-05,E01003681,x
Barnet,2022-04-05,E01003682,x
Barnet,2022-04-05,E01003688,x
Barnet,2022-04-05,E01003689,x
Barnet,2022-04-05,E01003690,x
Barnet,2022-04-05,E01003691,x
Barnet,2022-04-05,E01003692,x
Barnet,2022-04-05,E01003696,x
Barnet,2022-04-05,E01003697,x
Barnet,2022-04-05,E01003698,x
Barnet,2022-04-05,E01003699,x
Barnet,2022-04-05,E01003700,x
Barnet,2022-04-05,E01003702,x
Barnet,2022-04-05,E01003704,x
Barnet,2022-04-05,E01003705,x
Barnet,2022-04-05,E01003706,x
Barnet,2022-04-05,E01003713,x
Barnet,2022-04-05,E01003716,x
Barnet,2022-04-05,E01003718,x
Barnet,2022-04-05,E01003720,x
Barnet,2022-04-05,E01003722,x
Barnet,2022-04-05,E01003724,x
Barnet,2022-04-05,E01003727,x
Barnet,2022-04-05,E01003728,x
Barnet,2022-04-05,E01003729,x
Barnet,2022-04-05,E01003733,x
Barnet,2022-04-05,E01003736,x
Barnet,2022-04-05,E01003738,x
Barnet,2022-04-05,E01003739,x
Barnet,2022-04-05,E01003741,x
Barnet,2022-04-05,E01003743,x
Barnet,2022-04-05,E01003749,x
Barnet,2022-04-05,E01003750,x
Barnet,2022-04-05,E01003751,x
Barnet,2022-04-05,E01003752,6
Barnet,2022-04-05,E01003753,x
Barnet,2022-04-05,E01003757,x
Barnet,2022-04-05,E01003758,x
Barnet,2022-04-05,E01003760,x
Barnet,2022-04-05,E01003762,x
Barnet,2022-04-05,E01003764,x
Barnet,2022-04-05,E01003768,x
Barnet,2022-04-05,E01003770,x
Barnet,2022-04-05,E01003772,x
Barnet,2022-04-05,E01003773,x
Barnet,2022-04-05,E01003775,x
Barnet,2022-04-05,E01003778,x
Barnet,2022-04-05,E01003780,x
Barnet,2022-04-05,E01003782,x
Barnet,2022-04-05,E01003783,x
Barnet,2022-04-05,E01003784,x
Barnet,2022-04-05,E01003785,x
Barnet,2022-04-05,E01003786,x
Barnet,2022-04-05,E01003787,x
Barnet,2022-04-05,E01003788,x
Barnet,2022-04-05,E01003792,x
Barnet,2022-04-05,E01003793,x
Barnet,2022-04-05,E01003794,x
Barnet,2022-04-05,E01003799,x
Barnet,2022-04-05,E01003806,x
Barnet,2022-04-05,E01003815,x
Barnet,2022-04-05,E01003821,x
Barnet,2022-04-05,E01003830,x
Barnet,2022-04-05,E01003833,x
Barnet,2022-04-05,E01003840,x
Barnet,2022-04-05,E01003841,x
Barnet,2022-04-05,E01003844,x
Barnet,2022-04-05,E01003845,x
Barnet,2022-04-05,E01003846,x
Barnet,2022-04-05,E01003855,x
Barnet,2022-04-05,E01003861,x
Barnet,2022-04-05,E01003866,x
Barnet,2022-04-05,E01003867,x
Barnet,2022-04-05,E01003873,x
Barnet,2022-04-05,E01003876,x
Barnet,2022-04-05,E01003878,x
Barnet,2022-04-05,E01003887,x
Barnet,2022-04-05,E01003896,x
Barnet,2022-04-05,E01003897,x
Barnet,2022-04-05,E01003904,x
Barnet,2022-04-05,E01003907,x
Barnet,2022-04-05,E01003910,x
Barnet,2022-04-05,E01003911,x
Barnet,2022-04-05,E01003915,x
Barnet,2022-04-05,E01003917,x
Barnet,2022-04-05,E01003920,x
Barnet,2022-04-05,E01003921,x
Barnet,2022-04-05,E01003924,x
Barnet,2022-04-05,E01003925,x
Barnet,2022-04-05,E01003927,x
Barnet,2022-04-05,E01003929,x
Barnet,2022-04-05,E01003930,x
Barnet,2022-04-05,E01003935,x
Barnet,2022-04-05,E01003939,x
Barnet,2022-04-05,E01003947,x
Barnet,2022-04-05,E01003950,x
Barnet,2022-04-05,E01003954,x
Barnet,2022-04-05,E01003956,x
Barnet,2022-04-05,E01003964,x
Barnet,2022-04-05,E01003969,x
Barnet,2022-04-05,E01003972,x
Barnet,2022-04-05,E01003975,x
Barnet,2022-04-05,E01003976,x
Barnet,2022-04-05,E01003978,x
Barnet,2022-04-05,E01003979,x
Barnet,2022-04-05,E01003981,5
Barnet,2022-04-05,E01003983,x
Barnet,2022-04-05,E01003986,x
Barnet,2022-04-05,E01003987,x
Barnet,2022-04-05,E01003988,x
Barnet,2022-04-05,E01003989,x
Barnet,2022-04-05,E01004005,x
Barnet,2022-04-05,E01004008,x
Barnet,2022-04-05,E01004010,x
Barnet,2022-04-05,E01004012,x
Barnet,2022-04-05,E01004014,x
Barnet,2022-04-05,E01004021,x
Barnet,2022-04-05,E01004022,x
Barnet,2022-04-05,E01004023,x
Barnet,2022-04-05,E01004024,x
Barnet,2022-04-05,E01004027,x
Barnet,2022-04-05,E01004032,x
Barnet,2022-04-05,E01004036,x
Barnet,2022-04-05,E01004041,x
Barnet,2022-04-05,E01004042,x
Barnet,2022-04-05,E01004043,x
Barnet,2022-04-05,E01004045,x
Barnet,2022-04-05,E01004054,x
Barnet,2022-04-05,E01004058,x
Barnet,2022-04-05,E01004059,x
Barnet,2022-04-05,E01004063,x
Barnet,2022-04-05,E01004065,x
Barnet,2022-04-05,E01004068,x
Barnet,2022-04-05,E01004075,x
Barnet,2022-04-05,E01004081,x
Barnet,2022-04-05,E01004086,x
Barnet,2022-04-05,E01004092,x
Barnet,2022-04-05,E01004097,x
Barnet,2022-04-05,E01004099,x
Barnet,2022-04-05,E01004116,x
Barnet,2022-04-05,E01004120,x
Barnet,2022-04-05,E01004125,x
Barnet,2022-04-05,E01004132,x
Barnet,2022-04-05,E01004134,x
Barnet,2022-04-05,E01004140,x
Barnet,2022-04-05,E01004155,x
Barnet,2022-04-05,E01004170,x
Barnet,2022-04-05,E01004185,x
Barnet,2022-04-05,E01004187,x
Barnet,2022-04-05,E01004194,x
Barnet,2022-04-05,E01004195,x
Barnet,2022-04-05,E01004197,x
Barnet,2022-04-05,E01004204,x
Barnet,2022-04-05,E01004211,x
Barnet,2022-04-05,E01004212,x
Barnet,2022-04-05,E01004215,x
Barnet,2022-04-05,E01004216,x
Barnet,2022-04-05,E01004217,x
Barnet,2022-04-05,E01004221,x
Barnet,2022-04-05,E01004222,x
Barnet,2022-04-05,E01004223,x
Barnet,2022-04-05,E01004224,x
Barnet,2022-04-05,E01004225,x
Barnet,2022-04-05,E01004228,x
Barnet,2022-04-05,E01004229,x
Barnet,2022-04-05,E01004231,x
Barnet,2022-04-05,E01004233,x
Barnet,2022-04-05,E01004235,x
Barnet,2022-04-05,E01004237,x
Barnet,2022-04-05,E01004238,6
Barnet,2022-04-05,E01004241,x
Barnet,2022-04-05,E01004245,x
Barnet,2022-04-05,E01004246,x
Barnet,2022-04-05,E01004248,x
Barnet,2022-04-05,E01004249,x
Barnet,2022-04-05,E01004251,x
Barnet,2022-04-05,E01004252,x
Barnet,2022-04-05,E01004258,x
Barnet,2022-04-05,E01004259,x
Barnet,2022-04-05,E01004260,x
Barnet,2022-04-05,E01004261,x
Barnet,2022-04-05,E01004264,x
Barnet,2022-04-05,E01004266,x
Barnet,2022-04-05,E01004267,x
Barnet,2022-04-05,E01004269,x
Barnet,2022-04-05,E01004270,x
Barnet,2022-04-05,E01004271,x
Barnet,2022-04-05,E01004277,x
Barnet,2022-04-05,E01004281,x
Barnet,2022-04-05,E01004283,x
Barnet,2022-04-05,E01004285,x
Barnet,2022-04-05,E01004286,x
Barnet,2022-04-05,E01004287,x
Barnet,2022-04-05,E01004288,x
Barnet,2022-04-05,E01004289,x
Barnet,2022-04-05,E01004292,x
Barnet,2022-04-05,E01004296,x
Barnet,2022-04-05,E01004298,x
Barnet,2022-04-05,E01004302,x
Barnet,2022-04-05,E01004307,x
Barnet,2022-04-05,E01004308,x
Barnet,2022-04-05,E01004310,x
Barnet,2022-04-05,E01004312,x
Barnet,2022-04-05,E01004314,x
Barnet,2022-04-05,E01004315,x
Barnet,2022-04-05,E01004316,x
Barnet,2022-04-05,E01004318,x
Barnet,2022-04-05,E01004319,x
Barnet,2022-04-05,E01004321,x
Barnet,2022-04-05,E01004323,x
Barnet,2022-04-05,E01004324,x
Barnet,2022-04-05,E01004325,x
Barnet,2022-04-05,E01004326,x
Barnet,2022-04-05,E01004327,x
Barnet,2022-04-05,E01004328,x
Barnet,2022-04-05,E01004329,x
Barnet,2022-04-05,E01004330,x
Barnet,2022-04-05,E01004331,x
Barnet,2022-04-05,E01004334,x
Barnet,2022-04-05,E01004338,x
Barnet,2022-04-05,E01004341,x
Barnet,2022-04-05,E01004343,x
Barnet,2022-04-05,E01004344,x
Barnet,2022-04-05,E01004345,x
Barnet,2022-04-05,E01004346,x
Barnet,2022-04-05,E01004347,x
Barnet,2022-04-05,E01004348,x
Barnet,2022-04-05,E01004349,x
Barnet,2022-04-05,E01004350,x
Barnet,2022-04-05,E01004352,x
Barnet,2022-04-05,E01004353,x
Barnet,2022-04-05,E01004354,x
Barnet,2022-04-05,E01004356,x
Barnet,2022-04-05,E01004357,x
Barnet,2022-04-05,E01004359,x
Barnet,2022-04-05,E01004360,x
Barnet,2022-04-05,E01004361,x
Barnet,2022-04-05,E01004363,x
Barnet,2022-04-05,E01004364,x
Barnet,2022-04-05,E01004365,x
Barnet,2022-04-05,E01004366,x
Barnet,2022-04-05,E01004369,x
Barnet,2022-04-05,E01004370,x
Barnet,2022-04-05,E01004371,x
Barnet,2022-04-05,E01004373,x
Barnet,2022-04-05,E01004376,x
Barnet,2022-04-05,E01004377,x
Barnet,2022-04-05,E01004378,x
Barnet,2022-04-05,E01004381,x
Barnet,2022-04-05,E01004382,x
Barnet,2022-04-05,E01004383,x
Barnet,2022-04-05,E01004386,x
Barnet,2022-04-05,E01004390,x
Barnet,2022-04-05,E01004391,x
Barnet,2022-04-05,E01004393,x
Barnet,2022-04-05,E01004394,x
Barnet,2022-04-05,E01004395,x
Barnet,2022-04-05,E01004396,x
Barnet,2022-04-05,E01004397,x
Barnet,2022-04-05,E01004398,x
Barnet,2022-04-05,E01004399,5
Barnet,2022-04-05,E01004401,x
Barnet,2022-04-05,E01004403,104
Barnet,2022-04-05,E01004404,x
Barnet,2022-04-05,E01004405,x
Barnet,2022-04-05,E01004406,x
Barnet,2022-04-05,E01004408,x
Barnet,2022-04-05,E01004409,x
Barnet,2022-04-05,E01004410,x
Barnet,2022-04-05,E01004411,x
Barnet,2022-04-05,E01004412,x
Barnet,2022-04-05,E01004413,x
Barnet,2022-04-05,E01004414,x
Barnet,2022-04-05,E01004417,x
Barnet,2022-04-05,E01004418,x
Barnet,2022-04-05,E01004419,x
Barnet,2022-04-05,E01004420,x
Barnet,2022-04-05,E01004421,x
Barnet,2022-04-05,E01004422,x
Barnet,2022-04-05,E01004424,x
Barnet,2022-04-05,E01004425,x
Barnet,2022-04-05,E01004426,x
Barnet,2022-04-05,E01004428,x
Barnet,2022-04-05,E01004429,x
Barnet,2022-04-05,E01004432,x
Barnet,2022-04-05,E01004434,x
